dissim	el0	el1	el2	el3	el4	el5	el6	el7	el8	el9	el10	el11	el12	el13	el14	el15	max_el	diff	diffplus	diffminus	std	diff/std**0.2	diff/std**0.6	diff/std**1	diff/std**1.4	diff/std**2	maxmiddle	similarwindow_4.0	similarwindow_4.1	similarwindow_4.2	similarwindow_4.3	stat0	stat1	stat2	stat3	stat4	stat5	stat6	stat7	stat8	stat9	stat10	stat11	stat12	stat13	stat14	stat15	stat16	stat17	stat18	stat19	stat20	stat21	stat22	stat23	stat24	stat25	stat26	stat27	stat28	stat29	stat30	stat31	stat32	stat33	stat34	stat35	stat36	stat37	stat38	stat39	stat40	stat41	stat42	stat43	stat44	class
0.022713	0.3309	0.37273	0.49948	0.57295	0.37794	0.50854	0.40609	0.21092	0.029502	0.023718	0.019329	0.028389	0.037133	0.030192	0.016732	0.019852	0.57295	0.26318	0.094996	-0.16818	0.09683	0.26446	0.26723	0.26902	0.26827	0.25364	0.35	0.15036	0.38015	0.51151	0.81434	0.14548	0.095834	0.12016	0.10801	0.14464	0.15157	0.20322	0.10309	0.015357	0.011675	0.010351	0.007799	0.0094003	0.0033767	0.0027521	0.0069177	0.21892	0.29566	0.15904	0.24124	0.071427	-0.10465	-0.056436	-0.045036	0.019694	0.025068	0.09956	0.12715	0.058628	0.019289	-0.037666	0.084907	0.13234	0.11301	-0.0036514	-0.13436	0.15375	0.10044	0.28159	0.20194	-0.023458	-0.036129	0.04528	-0.00099713	1.5486	147.5
0.011942	0.03084	0.060284	0.087193	0.5152	0.79346	0.55363	0.59841	0.57008	0.3008	0.12823	0.11386	0.050119	0.048372	0.044165	0.046144	0.05973	0.79346	0.34075	0.19079	-0.14996	0.052066	0.38756	0.50113	0.64213	0.7996	0.91825	0.21875	0.10961	0.41272	0.51141	0.52879	0.0094992	0.029281	0.042204	0.24923	0.38886	0.27117	0.11486	0.072056	0.079782	0.042469	0.010592	0.010976	0.0034706	0.01545	0.0088482	0.0057555	0.031674	0.27118	0.060798	0.18062	-0.11822	0.13486	0.13921	0.13993	0.12387	0.12456	0.047617	-0.063907	0.096677	0.11796	-0.048391	0.092208	0.056796	0.10436	-0.13843	-0.12508	0.010027	0.32675	0.21484	0.65393	-0.051503	0.046935	0.024187	0.36168	0.95725	212.5
0.011208	0.026388	0.058055	0.084892	0.50727	0.77598	0.54287	0.59047	0.56255	0.29858	0.12584	0.10996	0.046934	0.045892	0.041207	0.046846	0.057524	0.77598	0.28909	0.14167	-0.14742	0.051937	0.32896	0.42578	0.5461	0.68059	0.78186	0.2625	0.15545	0.464	0.46604	0.49073	0.0046206	0.0026347	0.0028683	0.029082	0.071572	0.1852	0.28536	0.27208	0.14428	0.060832	0.053188	0.0045807	0.0046616	0.0051418	0.010095	0.0065674	0.054889	0.22125	0.043123	0.14958	-0.13389	-0.071713	-0.097305	-0.08243	0.11882	0.13578	0.14121	0.1402	0.14136	0.1409	0.1401	-0.12974	0.12589	-0.081682	0.11688	-0.074621	0.21156	0.2262	0.17852	0.52291	0.017501	-0.0060849	0.035713	0.21313	1.3621	188
0.011813	0.024411	0.033761	0.040493	0.1304	0.60757	0.77752	0.64106	0.34059	0.053667	0.091867	0.031133	0.04178	0.079384	0.053958	0.03944	0.042952	0.77752	0.26043	0.15009	-0.11034	0.043732	0.30671	0.425	0.58221	0.76767	0.89421	0.4375	0.13247	0.36133	0.36538	0.24522	0.012268	0.010529	0.019444	0.063401	0.30116	0.38434	0.14485	0.030944	0.0087987	0.04458	0.015925	0.0089569	0.0193	0.011715	0.0015337	0.00589	0.037451	0.2749	0.079621	0.17747	0.048164	-0.11516	0.1325	0.13359	0.11041	0.11363	0.027662	0.1058	0.059275	0.136	0.076068	0.068368	-0.13601	0.026538	-0.004301	-0.025574	0.047618	0.40319	0.23841	0.72671	-0.054203	0.086001	0.011892	0.4493	0.8709	264.5
0.010768	0.034932	0.031322	0.039028	0.12806	0.57395	0.74216	0.61307	0.33206	0.05373	0.090766	0.02721	0.031741	0.081195	0.050639	0.029357	0.055394	0.74216	0.27085	0.1286	-0.14225	0.04516	0.31694	0.43361	0.58676	0.76574	0.89112	0.40937	0.085536	0.36493	0.38799	0.20015	0.0059571	0.0074015	0.0028245	0.02731	0.23697	0.22526	0.2963	0.16068	0.025962	0.021868	0.0077287	0.012512	0.0071576	0.010273	0.007943	0.0061733	0.074456	0.25837	0.05246	0.17007	0.14137	-0.040898	-0.0018558	0.099007	0.13178	0.12232	0.14113	0.13959	0.14138	0.12264	0.012569	0.12995	0.070331	-0.13863	0.12874	-0.0067402	0.27699	0.26846	0.11249	0.55432	0.033914	0.00052588	-0.0225	0.23068	1.0984	240
0.011846	0.14743	0.29139	0.22496	0.28402	0.53945	0.59901	0.37293	0.090659	0.051616	0.094642	0.020806	0.024435	0.037851	0.037309	0.029243	0.024262	0.59901	0.29003	0.16683	-0.1232	0.043119	0.34253	0.4773	0.65738	0.87068	1.0144	0.3375	0.16356	0.77599	0.72348	0.72819	0.082649	0.059964	0.052231	0.1407	0.26727	0.3011	0.18449	0.043824	0.025042	0.045818	0.010243	0.001596	0.00060874	0.0050981	0.011668	0.006765	0.16777	0.30017	0.1843	0.23451	-0.064022	-0.12569	0.0081109	0.11111	0.11095	0.09464	0.11268	0.14088	0.13627	0.139	0.11843	0.13285	0.13513	0.13914	0.14101	0.068592	0.48487	0.24358	0.24374	0.35487	0.18109	0.0088863	0.0091897	0.084802	1.4215	264
0.0087475	0.11226	0.14071	0.16662	0.23327	0.15549	0.18921	0.12998	0.050878	0.01192	0.033453	0.032383	0.017781	0.034986	0.029571	0.012844	0.014387	0.23327	0.091751	0.049905	-0.041846	0.037376	0.11149	0.16442	0.23908	0.33093	0.38278	0.33437	0.11765	0.28533	0.32853	0.22712	0.011701	0.016219	0.061391	0.11329	0.044018	0.023972	0.047595	0.024636	0.0057597	0.016261	0.013669	0.0017897	0.0053223	0.0056067	0.004824	0.0021505	0.26783	0.28741	0.26434	0.27412	-0.12818	-0.084622	0.13579	0.135	0.017331	0.11519	-0.034929	0.13871	0.14142	0.13391	0.13454	0.015994	0.072754	0.046378	0.12156	-0.04136	0.2305	0.16094	0.20648	0.19843	0.0046219	-0.028866	-0.0065626	-0.01192	1.4492	320.5
0.0094217	0.12482	0.14943	0.14098	0.16894	0.27128	0.23615	0.19852	0.29158	0.25587	0.089164	0.017733	0.016342	0.020393	0.021376	0.016188	0.014217	0.29158	0.095199	0.04709	-0.048109	0.03831	0.11512	0.1681	0.24217	0.33272	0.38578	0.52812	0.1704	0.41951	0.5092	0.47927	0.048669	0.032736	0.026138	0.04337	0.049248	0.039445	0.036325	0.14089	0.12368	0.043515	0.0020672	0.0023448	0.00071958	0.0016214	0.0044077	0.0014519	0.26811	0.23973	0.27588	0.26204	0.11329	-0.058979	-0.1411	0.12611	0.13439	0.11461	0.038999	0.1414	0.14096	0.12895	-0.10686	-0.10888	0.088798	0.13967	-0.01725	0.14066	0.17724	0.13615	0.24669	0.19043	-0.019719	-0.016454	0.011535	-0.0074584	1.8223	320.5
0.0087603	0.10298	0.14052	0.1572	0.28913	0.34067	0.19364	0.083517	0.018538	0.011952	0.026886	0.018314	0.015384	0.022092	0.023051	0.0090732	0.020411	0.34067	0.16515	0.080703	-0.084442	0.035435	0.20283	0.30549	0.45326	0.63736	0.73215	0.31562	0.21402	0.27481	0.33412	0.53893	0.039824	0.064452	0.071241	0.14076	0.16464	0.091695	0.040478	0.0072538	0.0016558	0.0036411	0.0027204	0.0074404	0.0031621	0.0048366	0.0036744	0.0041143	0.26536	0.34287	0.26807	0.29672	0.14112	0.12054	0.13353	0.13194	0.14115	0.09763	0.13755	0.13014	0.08488	-0.13055	-0.096686	-0.14117	0.11848	-0.10289	0.12376	0.010856	0.23048	0.13493	0.24468	0.20373	0.0066821	-0.040855	0.010862	-0.012313	1.4452	224
0.0093261	0.11087	0.14733	0.17805	0.23081	0.22396	0.30548	0.17195	0.011272	0.0083053	0.022907	0.027977	0.013021	0.022833	0.021845	0.019092	0.017542	0.30548	0.10768	0.062324	-0.045353	0.038923	0.12979	0.18835	0.26972	0.36879	0.42815	0.47187	0.090814	0.17946	0.2488	0.24311	0.048748	0.056924	0.078538	0.034491	0.082202	0.046274	0.076082	0.0014888	0.0012548	0.0032977	0.0039725	0.00082288	0.0017592	0.0052979	0.0056477	0.00284	0.25875	0.31664	0.26921	0.2838	0.14141	0.13165	0.0619	0.005057	0.11347	-0.020969	0.11157	-0.079421	0.13699	0.13016	0.13595	-0.059716	0.069826	0.024479	-0.097937	-0.067426	0.26726	0.18944	0.22697	0.22952	0.021016	-0.015778	0.00095056	0.0020723	1.5405	360.5
0.0069779	0.14178	0.17166	0.16558	0.12947	0.13036	0.15444	0.036522	0.01886	0.0073921	0.022194	0.011723	0.017368	0.032426	0.028014	0.022484	0.023862	0.17166	0.067938	0.029943	-0.037996	0.026292	0.088563	0.1501	0.24893	0.37912	0.4017	0.4375	0.13535	0.15803	0.18577	0.19618	0.024504	0.052948	0.048106	0.061052	0.063054	0.023673	0.0051592	0.0019531	0.0034692	0.0023362	0.0057632	0.0054767	0.0017078	0.0021481	0.010236	0.00078016	0.24078	0.26703	0.24201	0.25074	-0.068268	-0.053972	0.14055	-0.10841	0.14008	-0.11821	0.098509	0.11275	0.087545	0.13748	0.12012	0.062859	-0.11897	0.04745	0.13769	0.12989	0.33468	0.2759	0.33364	0.31349	0.059955	0.019505	0.046968	0.040619	1.3264	312
0.0073154	0.093433	0.14455	0.11176	0.17575	0.14181	0.087039	0.12183	0.030448	0.014741	0.018482	0.013076	0.01506	0.02999	0.021937	0.02412	0.020399	0.17575	0.079953	0.033417	-0.046536	0.030609	0.10111	0.16137	0.25294	0.37058	0.41278	0.39062	0.1259	0.076025	0.12779	0.18309	0.039312	0.067333	0.03499	0.040145	0.049872	0.015252	0.044919	0.0032532	0.001193	0.0030213	0.0014909	0.0031975	0.0021804	0.0098694	0.0013256	0.0098907	0.28697	0.31543	0.27241	0.29281	0.12567	0.055473	0.10191	0.08993	-0.054499	0.11254	0.14077	-0.13992	-0.069854	-0.12448	0.13589	-0.11415	-0.14087	0.13896	0.050975	0.13707	0.23405	0.2193	0.25057	0.23704	0.00088655	-0.0044036	0.010124	0.0037502	1.5623	180.5
0.0081314	0.078028	0.10685	0.11631	0.29692	0.16129	0.12558	0.17185	0.053968	0.017017	0.0097008	0.0085117	0.020998	0.017592	0.014367	0.018992	0.018985	0.29692	0.083096	0.039424	-0.043671	0.033691	0.10309	0.1584	0.23953	0.34175	0.38919	0.5	0.11121	0.31101	0.38023	0.36834	0.046089	0.027607	0.023294	0.14379	0.071767	0.043637	0.029295	0.0022368	0.0014008	0.00081595	0.0022757	0.0026187	0.0038535	0.00070501	0.0060745	0.0030989	0.28638	0.29712	0.27877	0.2879	-0.099101	-0.11296	0.12699	0.13861	0.12966	0.037924	0.058869	-0.13984	-0.13862	-0.059151	-0.13963	-0.13439	-0.1293	-0.10056	-0.13819	0.14133	0.2114	0.12178	0.2171	0.18124	-0.0036918	-0.045216	-0.0019895	-0.019667	1.6021	240
0.011923	0.17374	0.1586	0.30852	0.2917	0.19441	0.36032	0.32923	0.048916	0.048896	0.026371	0.02865	0.020569	0.021174	0.026631	0.027343	0.025878	0.36032	0.22792	0.12387	-0.10405	0.045729	0.26603	0.36216	0.48774	0.63395	0.73732	0.25625	0.15385	0.66841	0.40638	0.34309	0.046356	0.080126	0.15084	0.14199	0.06822	0.18913	0.16178	0.022474	0.023758	0.013025	0.01522	0.005516	0.005032	0.006401	0.0070785	0.0028316	0.28401	0.36622	0.27658	0.31599	-0.068863	0.089157	0.12678	0.13219	0.04962	0.050726	0.12062	0.13724	0.13439	0.1146	0.039733	-0.088397	-0.096173	-0.014882	-0.1411	-0.12249	0.23774	0.10717	0.15986	0.17516	1.1697e-05	-0.046708	-0.031365	-0.025355	1.5514	280
0.01315	0.087813	0.19133	0.74129	0.10828	0.30508	0.2808	0.64066	0.086718	0.2434	0.022865	0.025259	0.060117	0.054121	0.062329	0.041114	0.055872	0.74129	0.23418	0.12766	-0.10652	0.05134	0.2671	0.3473	0.44742	0.55979	0.6441	0.2875	0.12507	0.31293	0.31193	0.34684	0.0079624	0.049692	0.1139	0.015745	0.1485	0.13652	0.31022	0.042189	0.11771	0.0051303	0.0052938	0.022298	0.027604	0.01168	0.0162	0.0064627	0.050502	0.18942	0.088437	0.13495	0.043233	0.13715	0.08493	0.12524	0.13218	0.13365	0.1387	0.13283	0.1404	0.13538	-0.10675	0.10656	-0.042721	-0.13392	-0.06574	-0.067253	0.28732	0.32986	0.40846	0.53971	0.085953	0.081837	0.13123	0.29381	1.3246	152
0.011394	0.077006	0.16484	0.70891	0.10412	0.29739	0.27712	0.63094	0.083643	0.2418	0.020702	0.0222	0.053526	0.045449	0.054764	0.039207	0.047862	0.70891	0.1791	0.084481	-0.094622	0.045926	0.20888	0.28387	0.38167	0.49539	0.57605	0.34687	0.071593	0.25874	0.25084	0.22841	0.0082831	0.064964	0.34441	0.050329	0.10509	0.040056	0.04596	0.0032858	0.01832	0.003054	0.002635	0.0052691	0.0088911	0.026907	0.018152	0.011173	0.073634	0.2292	0.07322	0.15096	0.082168	-0.0365	0.13454	0.14097	0.11026	0.027125	0.011395	-0.12315	0.058486	0.024981	-0.027175	0.13421	0.098941	0.12079	0.14021	0.14017	0.24054	0.54412	0.36078	0.81741	0.029452	0.22912	0.095989	0.67022	1.0064	192
0.010677	0.14811	0.10549	0.046694	0.073153	0.73426	0.53461	0.28275	0.07443	0.016571	0.023501	0.036172	0.047133	0.071636	0.15429	0.067042	0.076261	0.73426	0.24789	0.13405	-0.11384	0.043125	0.29275	0.40791	0.56179	0.74404	0.86682	0.36875	0.061744	0.21346	0.22506	0.19988	0.020392	0.034089	0.012326	0.035673	0.35755	0.25977	0.13727	0.03597	0.00098445	0.0099914	0.016592	0.002002	0.012181	0.017951	0.020134	0.0074029	0.064821	0.24154	0.077932	0.16212	-0.11504	0.065916	-0.0020244	0.066392	0.13168	0.13437	0.13547	0.14119	-0.0076806	0.062469	0.12199	-0.13311	0.081129	0.13405	0.040573	-0.11448	0.017586	0.40246	0.062567	0.65685	-0.040209	0.1071	-0.02408	0.4303	1.2071	336
0.011653	0.29518	0.092327	0.39997	0.083768	0.70776	0.40489	0.033866	0.026391	0.035026	0.025508	0.038827	0.06236	0.12719	0.098519	0.062444	0.066973	0.70776	0.19756	0.089736	-0.10782	0.043107	0.23333	0.32517	0.4479	0.59328	0.69118	0.33125	0.060794	0.21031	0.21982	0.19326	0.088027	0.013975	0.069251	0.044569	0.34219	0.19674	0.01646	0.0032732	0.01754	0.0072728	0.004126	0.0077586	0.007495	0.011462	0.014738	0.015772	0.1179	0.24103	0.083674	0.16835	-0.0071474	-0.070427	0.03746	0.03841	0.14066	0.13433	0.13409	-0.076925	0.098841	0.068224	-0.063706	0.14097	0.01943	-0.1284	0.0033997	0.14084	0.43851	0.42726	0.21977	0.60576	0.16901	0.12897	0.019616	0.36134	1.2762	432
0.0080162	0.15104	0.14009	0.13909	0.41085	0.045983	0.031176	0.028054	0.040442	0.033906	0.029978	0.015995	0.016999	0.03073	0.025803	0.024734	0.01859	0.41085	0.06611	0.039263	-0.026848	0.025127	0.086963	0.15005	0.25303	0.3895	0.40524	0.36562	0.082699	0.2037	0.23176	0.26424	0.038195	0.019201	0.01715	0.21275	0.0057008	0.00081072	0.013569	0.019729	0.0019904	0.0024317	0.0024732	0.0037385	0.0021292	0.0038553	0.00022701	0.0024473	0.19771	0.24218	0.22622	0.22326	0.13992	-0.1363	-0.11104	0.063702	-0.13836	-0.097915	0.14016	0.12945	0.13757	-0.081628	0.13986	-0.097818	-0.1409	0.13065	-0.10156	-0.13959	0.4988	0.36981	0.44056	0.43175	0.18535	0.063359	0.13884	0.12082	0.93071	320.5
0.0073974	0.1532	0.13085	0.17092	0.2604	0.12669	0.13006	0.12643	0.023947	0.042937	0.010312	0.014096	0.022532	0.030643	0.02386	0.016078	0.022671	0.2604	0.096538	0.039138	-0.0574	0.026721	0.12544	0.21124	0.34824	0.52829	0.56322	0.43125	0.12926	0.30872	0.30319	0.33378	0.054356	0.049285	0.085415	0.1259	0.063909	0.037953	0.029243	0.0024311	0.0018088	0.0035151	0.0037397	0.0080066	0.0043921	0.00089185	0.002009	0.0079194	0.24488	0.25206	0.2081	0.23695	-0.14113	0.076066	0.10112	0.14067	0.090783	0.14103	0.12844	0.092307	0.14121	0.1121	0.1248	0.14142	-0.10314	-0.12486	0.14122	0.12797	0.37622	0.29009	0.39947	0.35369	0.081821	0.035232	0.098261	0.070113	1.4086	280.5
0.0064108	0.14527	0.1761	0.18548	0.2128	0.10346	0.048665	0.041449	0.015408	0.013637	0.034134	0.010857	0.019373	0.020305	0.020849	0.021487	0.019837	0.2128	0.079621	0.0503	-0.029321	0.02242	0.10715	0.19339	0.33997	0.53653	0.52986	0.74062	0.11126	0.22964	0.18297	0.21811	0.054852	0.034536	0.091065	0.10288	0.031216	0.020246	0.0061951	0.0035548	0.00077604	0.0022519	0.004084	0.0022278	0.00074742	0.0025486	0.0055342	0.0057802	0.19305	0.24432	0.21628	0.21976	-0.032756	-0.068077	-0.023736	0.14068	-0.082405	0.054686	0.13749	0.12057	-0.09844	0.10859	-0.022431	-0.076133	-0.040506	-0.098957	-0.099334	-0.10071	0.56774	0.41112	0.51147	0.48929	0.24333	0.12015	0.19788	0.17935	1.0793	320.5
0.008793	0.048219	0.03108	0.09537	0.43281	0.75946	0.63526	0.051815	0.06956	0.07869	0.022012	0.035112	0.045968	0.0738	0.040814	0.044216	0.038336	0.75946	0.28633	0.15606	-0.13027	0.031756	0.35945	0.56538	0.87412	1.2679	1.4256	0.39375	0.025125	0.39594	0.37867	0.37441	0.012453	0.0074986	0.046256	0.21058	0.37023	0.30764	0.025039	0.033688	0.038144	0.010697	0.0091503	0.0088178	0.012269	0.0021972	0.0046456	0.0056208	0.036174	0.27345	0.073364	0.17828	0.020986	0.073102	0.13665	0.13276	0.11014	0.13193	0.14127	0.13851	0.13738	0.13424	0.12787	0.1232	0.10161	0.085483	0.076707	0.13795	0.054553	0.37671	0.37256	0.71022	-0.046958	0.06753	0.12169	0.41729	0.86678	384.5
0.014488	0.095477	0.046312	0.059906	0.049747	0.34798	0.65252	0.39258	0.61266	0.48697	0.77499	0.53256	0.0681	0.078723	0.11884	0.070793	0.090616	0.77499	0.51924	0.26387	-0.25537	0.075838	0.54785	0.6101	0.67576	0.73748	0.76908	0.14062	0.078504	0.18194	0.58406	0.53428	0.023538	0.026	0.029122	0.010822	0.16814	0.31532	0.18976	0.29611	0.23532	0.37447	0.24519	0.011095	0.032254	0.019883	0.0095937	0.0036923	0.050768	0.31121	0.049055	0.2208	-0.11858	-0.004499	0.13377	0.039849	0.14141	0.14131	0.14096	0.14109	0.14128	0.14141	0.14123	0.13412	0.12482	0.01447	-0.1399	-0.12936	0.02319	0.12338	0.02049	0.44045	-0.0024795	-0.037432	0.0081056	0.12828	1.3246	126
0.016351	0.02379	0.02282	0.20449	0.72628	0.71972	0.67258	0.46695	0.073999	0.01028	0.02625	0.033025	0.042204	0.098931	0.074202	0.041838	0.07545	0.72628	0.253	0.15868	-0.094319	0.057063	0.28254	0.35228	0.43573	0.52594	0.59443	0.55312	0.11951	0.098994	0.080191	0.20339	0.0018494	0.0039284	0.018256	0.13959	0.32132	0.34096	0.1789	0.028915	0.0033825	0.012928	0.0061876	0.0026592	0.0031652	0.0050393	0.0092844	0.014436	0.039791	0.28539	0.1179	0.19079	-0.074712	0.11998	-0.06658	-0.076366	0.051974	0.073237	0.072689	0.042459	0.13922	0.11797	0.10085	-0.13234	0.089521	0.095746	0.10284	-0.0035559	0.0073644	0.32834	0.25153	0.57319	-0.050681	0.039964	0.013034	0.27208	1.1548	189.5
0.01663	0.026751	0.091937	0.1906	0.67288	0.66299	0.62146	0.44805	0.071273	0.010095	0.025245	0.031393	0.043832	0.090485	0.079317	0.046493	0.075869	0.67288	0.21925	0.12575	-0.093501	0.064098	0.23923	0.28483	0.3368	0.39038	0.42918	0.42812	0.071284	0.14855	0.080191	0.2973	0.009853	0.01395	0.024312	0.094034	0.20283	0.30379	0.21696	0.034644	0.00305	0.001651	0.0046729	0.018049	0.008288	0.006392	0.0094828	0.015766	0.067544	0.27217	0.1145	0.18208	0.13633	0.063478	-0.0027875	-0.089862	0.084462	0.12695	0.13867	0.13394	0.13844	0.14052	-0.068762	0.092449	-0.046042	0.14049	-0.019449	0.066715	0.19428	0.32659	0.24277	0.54103	0.0067048	0.038584	0.0046795	0.24733	1.2985	211.5
0.015587	0.026429	0.088451	0.18498	0.64522	0.63029	0.61055	0.44758	0.071362	0.010476	0.026073	0.033379	0.038898	0.083289	0.076923	0.045785	0.072461	0.64522	0.32348	0.15391	-0.16957	0.060386	0.35719	0.43546	0.52696	0.6237	0.69619	0.36562	0.12261	0.33581	0.22252	0.44714	0.0059088	0.010133	0.09011	0.31251	0.30629	0.23583	0.16753	0.032854	0.0021939	0.0059192	0.0012859	0.008628	0.040291	0.0060824	0.0054892	0.022104	0.11204	0.31512	0.082086	0.21296	0.133	-0.13975	0.13121	0.13839	0.13422	0.1007	0.1024	0.10872	0.12531	0.046633	-0.04752	-0.022326	0.13995	0.12564	-0.13525	0.14083	0.27171	0.25737	0.21456	0.50205	0.025757	0.0016731	0.0061993	0.197	1.3411	248
0.014562	0.03038	0.088328	0.18623	0.65971	0.69047	0.67236	0.47942	0.07808	0.010195	0.015867	0.038263	0.045625	0.086174	0.077633	0.049596	0.0704	0.69047	0.15643	0.050298	-0.10613	0.054616	0.17623	0.22359	0.28127	0.34462	0.39275	0.475	0.039499	0.14849	0.11006	0.20396	0.0089552	0.042682	0.044332	0.13174	0.19256	0.17437	0.070163	0.013581	0.001555	0.0041809	0.014303	0.022876	0.0074009	0.0095357	0.0066202	0.0086872	0.11897	0.18686	0.049292	0.13772	-0.073556	0.14133	0.075708	-0.010639	0.024878	-0.063146	-0.13513	-0.035628	-0.1411	0.064196	0.113	0.097394	0.12839	0.05508	-0.12988	-0.0010147	0.23856	0.30199	0.085556	0.43027	0.0031683	0.029756	-0.024195	0.14481	1.4426	171.5
0.027602	0.30586	0.52735	0.53798	0.43625	0.40818	0.42169	0.45855	0.37917	0.23062	0.09241	0.055672	0.016822	0.029536	0.035903	0.030538	0.035549	0.53798	0.31357	0.24691	-0.066666	0.063913	0.34235	0.40807	0.48307	0.56049	0.61669	0.51562	0.11644	0.71053	0.63236	0.5858	0.11835	0.25498	0.23716	0.22595	0.25829	0.28256	0.27878	0.19838	0.095206	0.046827	0.008383	0.0022123	0.0032428	0.0070772	0.0055499	0.009239	0.047972	0.28986	0.26972	0.25639	0.11087	0.078289	-0.074347	-0.1407	-0.10401	-0.093822	-0.05321	0.011116	-0.075691	0.085899	0.025561	-0.07	0.067583	0.14131	-0.13271	-0.13351	0.052301	0.10281	0.060605	0.20594	-0.045684	-0.042715	-0.052455	-0.015441	1.7684	306.5
0.0095716	0.20395	0.11613	0.046148	0.13925	0.36392	0.74471	0.10925	0.027571	0.018594	0.034625	0.043334	0.037088	0.071478	0.10011	0.070421	0.073137	0.74471	0.20664	0.10761	-0.099027	0.039845	0.24792	0.35644	0.5059	0.68679	0.79856	0.32188	0.082322	0.25895	0.22543	0.23929	0.023207	0.047486	0.020459	0.06743	0.1767	0.36081	0.0528	0.01264	0.0058593	0.009511	0.0062513	0.006444	0.0048301	0.023594	0.0085096	0.013825	0.073507	0.23516	0.081885	0.1567	0.10436	0.13734	0.14055	0.13872	0.13529	0.13798	0.1412	0.13971	0.030447	0.089959	0.13836	0.11795	-0.13811	-0.14136	0.14076	-0.13914	0.27466	0.45824	0.24733	0.70594	0.053247	0.16013	0.028498	0.51106	1.0984	321.5
0.0076764	0.043394	0.089646	0.13397	0.11044	0.14629	0.27243	0.17374	0.07432	0.011432	0.03089	0.014193	0.022366	0.026202	0.025367	0.016743	0.020612	0.27243	0.10703	0.05744	-0.049595	0.031296	0.13476	0.21319	0.33142	0.48265	0.54073	0.50625	0.15544	0.24061	0.22802	0.24199	0.021721	0.023067	0.033988	0.043061	0.053844	0.13239	0.086827	0.037464	0.0021142	0.0035674	0.0053783	0.0023395	0.0044915	0.0020394	0.0032468	0.00061543	0.30502	0.34491	0.31283	0.32233	0.027521	-0.13736	-0.11156	-0.032488	0.14142	0.13424	0.1011	0.091518	-0.13906	0.12491	-0.14124	0.13982	0.13057	-0.1412	0.06859	-0.13937	0.16861	0.10119	0.16001	0.14275	-0.023052	-0.044984	-0.024292	-0.032231	1.6876	262.5
0.0072609	0.10663	0.11681	0.16402	0.081229	0.14245	0.11781	0.23406	0.22512	0.010442	0.013216	0.012645	0.02488	0.023896	0.025726	0.020771	0.021635	0.23406	0.098251	0.050247	-0.048003	0.028592	0.12595	0.20651	0.33202	0.49523	0.54059	0.48125	0.13626	0.28687	0.36469	0.4378	0.0029197	0.036993	0.031191	0.024498	0.056734	0.057349	0.11083	0.10432	0.0023577	0.006374	0.00049615	0.0035199	0.011575	0.0026985	0.0027601	0.0025199	0.23672	0.23359	0.22775	0.23372	-0.10793	0.13897	-0.14141	-0.13256	-0.026118	0.1321	0.097216	0.13026	-0.0022413	0.13655	0.12886	-0.12495	0.13832	0.050182	-0.128	-0.12639	0.37727	0.27487	0.40064	0.34618	0.092036	0.054938	0.11216	0.08128	1.5045	438
0.019265	0.45363	0.55408	0.7003	0.77998	0.79081	0.35033	0.041481	0.018332	0.013885	0.021513	0.027312	0.032506	0.058576	0.058899	0.022427	0.031578	0.79081	0.43918	0.19483	-0.24436	0.064616	0.47844	0.56781	0.66933	0.7736	0.84863	0.24688	0.075463	0.70182	0.85044	0.79258	0.17152	0.26521	0.342	0.37792	0.38464	0.16966	0.019262	0.0098541	0.0063359	0.011504	0.015762	0.013946	0.020436	0.012289	0.0032029	0.0071009	0.13533	0.37281	0.055243	0.25311	-0.056867	0.12875	0.12812	0.13792	0.13313	0.13851	0.087683	0.029519	-0.052092	-0.0094045	-0.023213	-0.11678	0.13989	-0.036576	0.026442	-0.14142	0.32113	0.19064	0.12507	0.45587	0.067148	-0.027609	-0.036412	0.13903	1.2089	197
0.010251	0.23122	0.069641	0.029786	0.049825	0.12807	0.27078	0.54686	0.82843	0.44405	0.054257	0.088425	0.096228	0.1472	0.1147	0.094415	0.098855	0.82843	0.31219	0.15301	-0.15918	0.045657	0.36452	0.49655	0.66912	0.87014	1.0121	0.30312	0.080535	0.22569	0.23043	0.22679	0.052895	0.011946	0.0076433	0.024196	0.06192	0.13084	0.26424	0.40034	0.21457	0.026217	0.007819	0.010518	0.030178	0.013192	0.017188	0.012806	0.080092	0.24308	0.072026	0.16837	0.03886	-0.027214	0.097348	0.13508	0.1407	0.14135	0.14141	0.14127	0.14136	0.14142	0.043426	0.13177	-0.10932	-0.054078	0.13363	-0.0057382	0.0799	0.35902	0.043422	0.5921	-0.034138	0.078851	-0.046103	0.34969	1.3312	277.5
